Question;Option A;Option B;Option C;Option D;Answer,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_f98e6a2d17.svg' style='max-width:100%,'>;Top: 5, Bottom: 5;Top: 3, Bottom: 5;Top: 5, Bottom: 1;Top: 4, Bottom: 2;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_15c554cde6.svg' style='max-width:100%,'>;Top: 1, Bottom: 6;Top: 6, Bottom: 4;Top: 6, Bottom: 6;Top: 3, Bottom: 4;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_08ed355ddf.svg' style='max-width:100%,'>;Top: 4, Bottom: 3;Top: 6, Bottom: 5;Top: 5, Bottom: 4;Top: 6, Bottom: 0;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_6da74c22f4.svg' style='max-width:100%,'>;Top: 1, Bottom: 4;Top: 2, Bottom: 2;Top: 5, Bottom: 6;Top: 4, Bottom: 6;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_d4af6a2ce7.svg' style='max-width:100%,'>;Top: 6, Bottom: 4;Top: 1, Bottom: 1;Top: 1, Bottom: 3;Top: 3, Bottom: 0;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_4cd4c03b42.svg' style='max-width:100%,'>;Top: 6, Bottom: 2;Top: 4, Bottom: 1;Top: 3, Bottom: 6;Top: 5, Bottom: 6;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_74cf039fcd.svg' style='max-width:100%,'>;Top: 5, Bottom: 2;Top: 1, Bottom: 2;Top: 2, Bottom: 0;Top: 5, Bottom: 6;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_64969929da.svg' style='max-width:100%,'>;Top: 2, Bottom: 1;Top: 4, Bottom: 2;Top: 0, Bottom: 2;Top: 3, Bottom: 4;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_d696ee2831.svg' style='max-width:100%,'>;Top: 4, Bottom: 3;Top: 5, Bottom: 4;Top: 1, Bottom: 5;Top: 2, Bottom: 2;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_1f1324a377.svg' style='max-width:100%,'>;Top: 5, Bottom: 6;Top: 4, Bottom: 2;Top: 6, Bottom: 5;Top: 6, Bottom: 0;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_9e5c32a215.svg' style='max-width:100%,'>;Top: 3, Bottom: 3;Top: 3, Bottom: 5;Top: 0, Bottom: 6;Top: 0, Bottom: 5;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_2bd16ab8e8.svg' style='max-width:100%,'>;Top: 4, Bottom: 4;Top: 3, Bottom: 2;Top: 0, Bottom: 4;Top: 4, Bottom: 1;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_ab26c4822f.svg' style='max-width:100%,'>;Top: 5, Bottom: 4;Top: 2, Bottom: 5;Top: 6, Bottom: 2;Top: 3, Bottom: 0;D,,,,,,,,
How many total rectangles (of any size) can be formed in this grid?<br><img src='images/cog_sc2_6db1171753.svg' style='max-width:100%,'>;15;43;166;18;D,,,,,,,,
How many total rectangles (of any size) can be formed in this grid?<br><img src='images/cog_sc2_fae96a3abd.svg' style='max-width:100%,'>;104;82;150;119;C,,,,,,,,
How many total rectangles (of any size) can be formed in this grid?<br><img src='images/cog_sc2_5c690d4b67.svg' style='max-width:100%,'>;158;56;225;73;C,,,,,,,,
How many total rectangles (of any size) can be formed in this grid?<br><img src='images/cog_sc2_9836568001.svg' style='max-width:100%,'>;174;186;150;126;C,,,,,,,,
How many total rectangles (of any size) can be formed in this grid?<br><img src='images/cog_sc2_0e7b0b0560.svg' style='max-width:100%,'>;133;77;194;45;D,,,,,,,,
How many total rectangles (of any size) can be formed in this grid?<br><img src='images/cog_sc2_9e3d6cd5a9.svg' style='max-width:100%,'>;73;168;30;166;C,,,,,,,,
How many total rectangles (of any size) can be formed in this grid?<br><img src='images/cog_sc2_0b524e4e2d.svg' style='max-width:100%,'>;37;163;90;185;C,,,,,,,,
How many total rectangles (of any size) can be formed in this grid?<br><img src='images/cog_sc2_cdd3d906e0.svg' style='max-width:100%,'>;152;78;30;10;C,,,,,,,,
How many total rectangles (of any size) can be formed in this grid?<br><img src='images/cog_sc2_6a15f255cc.svg' style='max-width:100%,'>;180;49;111;36;D,,,,,,,,
How many total rectangles (of any size) can be formed in this grid?<br><img src='images/cog_sc2_f6516fffe9.svg' style='max-width:100%,'>;60;124;20;62;A,,,,,,,,
How many total rectangles (of any size) can be formed in this grid?<br><img src='images/cog_sc2_3000d91abc.svg' style='max-width:100%,'>;100;8;108;167;A,,,,,,,,
How many total rectangles (of any size) can be formed in this grid?<br><img src='images/cog_sc2_919e061369.svg' style='max-width:100%,'>;107;128;54;90;D,,,,,,,,
How many total rectangles (of any size) can be formed in this grid?<br><img src='images/cog_sc2_ad9fea0c7f.svg' style='max-width:100%,'>;85;60;20;162;B,,,,,,,,
How many total rectangles (of any size) can be formed in this grid?<br><img src='images/cog_sc2_88aed7e6cd.svg' style='max-width:100%,'>;175;9;122;77;B,,,,,,,,
How many total rectangles (of any size) can be formed in this grid?<br><img src='images/cog_sc2_3aca191429.svg' style='max-width:100%,'>;139;145;4;45;D,,,,,,,,
How many total rectangles (of any size) can be formed in this grid?<br><img src='images/cog_sc2_d92fc87ba2.svg' style='max-width:100%,'>;24;51;18;199;C,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_d47da731d7.svg' style='max-width:100%,'>;9;42;47;33;C,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_67f53eca14.svg' style='max-width:100%,'>;34;24;14;16;C,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_e18e2c7ebc.svg' style='max-width:100%,'>;37;17;41;22;B,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_525f8742be.svg' style='max-width:100%,'>;4;31;15;20;C,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_e35ab82ddb.svg' style='max-width:100%,'>;43;45;13;3;D,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_a7749789bf.svg' style='max-width:100%,'>;9;23;2;5;B,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_896de5df16.svg' style='max-width:100%,'>;22;13;30;38;B,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_07e69a95ef.svg' style='max-width:100%,'>;18;1;15;29;A,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_137d8763bc.svg' style='max-width:100%,'>;29;35;13;3;C,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_6953945682.svg' style='max-width:100%,'>;4;29;34;3;B,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_3611a24c1b.svg' style='max-width:100%,'>;49;1;48;10;B,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_35923cd963.svg' style='max-width:100%,'>;17;6;12;3;D,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_3f19f27f3b.svg' style='max-width:100%,'>;50;35;46;11;D,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_200dc9ce1a.svg' style='max-width:100%,'>;16;9;20;36;A,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_5d4c66ceb6.svg' style='max-width:100%,'>;12;8;23;7;C,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_8d1091c88f.svg' style='max-width:100%,'>;27;3;9;14;C,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_85dba8d3dd.svg' style='max-width:100%,'>;3;48;40;23;D,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_e515e2d5c0.svg' style='max-width:100%,'>;17;39;34;47;C,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_fbc503ad07.svg' style='max-width:100%,'>;7;47;35;25;A,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_d684f29f64.svg' style='max-width:100%,'>;37;36;24;20;C,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_b130f9d589.svg' style='max-width:100%,'>;20;33;21;43;A,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_a384f0b779.svg' style='max-width:100%,'>;15;18;7;37;D,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_41c46e2d71.svg' style='max-width:100%,'>;35;8;17;2;B,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_286de82a25.svg' style='max-width:100%,'>;6;36;20;5;D,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_77c87ac780.svg' style='max-width:100%,'>;42;41;28;22;C,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_5ad13886b7.svg' style='max-width:100%,'>;30;17;9;41;B,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_78415fe331.svg' style='max-width:100%,'>;44;19;13;42;C,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_6a255d046e.svg' style='max-width:100%,'>;8;26;38;5;A,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_86d076936d.svg' style='max-width:100%,'>;27;50;47;15;D,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_18d7a7aab0.svg' style='max-width:100%,'>;20;2;34;25;A,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_59b2ac8ac7.svg' style='max-width:100%,'>;34;18;48;7;B,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_be1b4c8b9c.svg' style='max-width:100%,'>;7;44;19;13;A,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_ff8ccba771.svg' style='max-width:100%,'>;9;15;10;29;B,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_0207a5dec9.svg' style='max-width:100%,'>;14;6;36;2;D,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_391a371ff5.svg' style='max-width:100%,'>;5;35;29;16;A,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_87187b974d.svg' style='max-width:100%,'>;15;5;9;18;D,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_d0577f1039.svg' style='max-width:100%,'>;19;23;15;3;D,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_504b7023c3.svg' style='max-width:100%,'>;27;18;22;23;B,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_4ba7769adb.svg' style='max-width:100%,'>;44;1;10;9;B,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_38c6459c28.svg' style='max-width:100%,'>;33;5;21;18;B,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_332d44c267.svg' style='max-width:100%,'>;11;15;26;9;D,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_82a17facd4.svg' style='max-width:100%,'>;38;21;29;15;D,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_4d31b38f68.svg' style='max-width:100%,'>;1;2;20;45;C,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_56ae1650e2.svg' style='max-width:100%,'>;49;25;19;11;C,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_fa6fd68f32.svg' style='max-width:100%,'>;8;15;2;45;C,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_969fbb5b40.svg' style='max-width:100%,'>;39;29;41;15;D,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_08cb8922f4.svg' style='max-width:100%,'>;24;9;23;44;B,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_116bfdb1d2.svg' style='max-width:100%,'>;16;25;29;12;A,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_f5ed4d721f.svg' style='max-width:100%,'>;19;15;31;21;D,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_2ed1a711ba.svg' style='max-width:100%,'>;5;29;49;39;A,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_a486d14bb7.svg' style='max-width:100%,'>;34;3;17;43;A,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_a7ac5acf0c.svg' style='max-width:100%,'>;12;49;39;10;D,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_110035d696.svg' style='max-width:100%,'>;21;43;2;10;D,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_45be242ea9.svg' style='max-width:100%,'>;13;7;32;33;B,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_afba7009c5.svg' style='max-width:100%,'>;3;5;33;49;A,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_51821b493c.svg' style='max-width:100%,'>;16;45;14;3;A,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_70b0808db4.svg' style='max-width:100%,'>;3;19;6;30;C,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_1035268885.svg' style='max-width:100%,'>;6;28;32;42;A,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_9b632f1261.svg' style='max-width:100%,'>;7;8;36;37;B,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_db5a90d6fb.svg' style='max-width:100%,'>;36;20;39;30;A,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_ade914d397.svg' style='max-width:100%,'>;11;39;9;23;C,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_d5c5f58b74.svg' style='max-width:100%,'>;13;28;42;7;D,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_64494bd00d.svg' style='max-width:100%,'>;23;20;45;1;D,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_37eb613c9a.svg' style='max-width:100%,'>;16;6;44;2;D,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_b66310d910.svg' style='max-width:100%,'>;9;10;8;47;B,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_9d56349d1e.svg' style='max-width:100%,'>;9;19;40;16;D,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_58a61206cf.svg' style='max-width:100%,'>;26;36;9;19;C,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_834be74cc3.svg' style='max-width:100%,'>;37;21;47;16;A,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_2205f6fb19.svg' style='max-width:100%,'>;8;41;7;37;C,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_df3d2a1865.svg' style='max-width:100%,'>;12;27;5;14;A,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_8a397da13f.svg' style='max-width:100%,'>;23;12;37;13;D,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_54be58f009.svg' style='max-width:100%,'>;29;1;39;22;D,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_2e2eefbce9.svg' style='max-width:100%,'>;22;34;45;43;C,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_ea4df1f262.svg' style='max-width:100%,'>;16;20;40;34;B,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_0f6f7e3358.svg' style='max-width:100%,'>;5;38;12;2;C,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_764016faa5.svg' style='max-width:100%,'>;8;49;27;41;A,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_acf2be2628.svg' style='max-width:100%,'>;20;35;48;1;B,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_037b94103f.svg' style='max-width:100%,'>;38;6;34;18;D,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_b2eafea0ff.svg' style='max-width:100%,'>;50;15;4;19;B,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_1d2f946e0f.svg' style='max-width:100%,'>;5;13;7;15;D,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_dccc3f4e69.svg' style='max-width:100%,'>;15;32;44;19;B,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_07b8015ff8.svg' style='max-width:100%,'>;25;45;13;7;D,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_a7e76182b1.svg' style='max-width:100%,'>;6;24;26;11;D,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_d711128b3a.svg' style='max-width:100%,'>;24;11;34;12;B,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_bb1d0715e5.svg' style='max-width:100%,'>;3;18;46;29;B,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_adf69b0f5d.svg' style='max-width:100%,'>;5;19;9;49;C,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_9a69d151ee.svg' style='max-width:100%,'>;2;36;19;16;C,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_36536bdc2a.svg' style='max-width:100%,'>;1;20;42;23;A,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_ddd7c67dc8.svg' style='max-width:100%,'>;50;13;8;27;D,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_3cf8c316b2.svg' style='max-width:100%,'>;14;20;46;9;A,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_8e1e94bf14.svg' style='max-width:100%,'>;12;33;22;10;D,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_7593ccafcb.svg' style='max-width:100%,'>;46;11;8;12;D,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_c01c8a8746.svg' style='max-width:100%,'>;27;28;25;2;D,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_3b5cc6942e.svg' style='max-width:100%,'>;4;31;1;15;D,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_97351a8eb9.svg' style='max-width:100%,'>;7;5;19;25;C,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_f6921eebff.svg' style='max-width:100%,'>;29;33;22;50;C,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_81fed82ef7.svg' style='max-width:100%,'>;25;38;43;9;B,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_385e76f8cc.svg' style='max-width:100%,'>;28;4;3;18;B,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_87533adc4e.svg' style='max-width:100%,'>;33;15;41;18;B,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_50d88a3c79.svg' style='max-width:100%,'>;19;30;25;45;B,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_e59997e84b.svg' style='max-width:100%,'>;40;13;21;8;B,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_687b6224c2.svg' style='max-width:100%,'>;32;8;7;35;B,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_9b35f14b12.svg' style='max-width:100%,'>;11;17;5;48;A,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_917a7701b9.svg' style='max-width:100%,'>;35;18;2;11;C,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_c96aa4b9a7.svg' style='max-width:100%,'>;2;21;3;32;C,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_e092256fc2.svg' style='max-width:100%,'>;34;43;11;50;D,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_34be8277eb.svg' style='max-width:100%,'>;48;4;17;40;B,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_111c3674b7.svg' style='max-width:100%,'>;5;34;15;12;C,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_ffac24d36d.svg' style='max-width:100%,'>;32;36;2;44;C,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_eeba0608af.svg' style='max-width:100%,'>;24;22;7;29;C,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_64ad345f53.svg' style='max-width:100%,'>;15;6;11;21;A,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_f3cb47d702.svg' style='max-width:100%,'>;11;8;20;27;A,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_fa94704cd4.svg' style='max-width:100%,'>;41;12;19;31;D,,,,,,,,
Observe the Venn diagram below. How many belong to all three categories (X, Y, and Z) simultaneously?<br><img src='images/cog_sc3_dd0a8b0b3c.svg' style='max-width:100%,'>;42;15;28;32;B,,,,,,,,
Observe the Venn diagram below. How many belong to either X or Z, but specifically excluding any intersection involving Y?<br><img src='images/cog_sc3_dde84c8833.svg' style='max-width:100%,'>;41;29;25;8;B,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_0b738f3472.svg' style='max-width:100%,'>;25;43;46;9;D,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_6152007612.svg' style='max-width:100%,'>;31;4;17;8;D,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_24f1ecf6c7.svg' style='max-width:100%,'>;34;41;33;4;D,,,,,,,,
Observe the Venn diagram below. How many belong to exactly X and Y, but not Z?<br><img src='images/cog_sc3_7eb7718d5f.svg' style='max-width:100%,'>;12;31;5;6;A,,,,,,,,
Observe the Venn diagram below. How many belong to exactly and uniquely Z?<br><img src='images/cog_sc3_7b51a7321b.svg' style='max-width:100%,'>;49;11;20;16;C,,,,,,,,
Find the missing number in the logical sequence grid below:<br><img src='images/cog_sc3_8ade95a45d.svg' style='max-width:100%,'>;9;44;53;8;D,,,,,,,,
Find the missing number in the logical sequence grid below:<br><img src='images/cog_sc3_59131d08d7.svg' style='max-width:100%,'>;18;9;15;33;C,,,,,,,,
Find the missing number in the logical sequence grid below:<br><img src='images/cog_sc3_1cc147c7ba.svg' style='max-width:100%,'>;21;24;17;4;D,,,,,,,,
